ORF1	ORF2	ORF3	ORF4	ORF5	ORF6
YNL119W	YHR111W	YKL048C	YML110C	none	none
YNL119W	YHR111W	YKL048C	YMR065W	none	none
YNL119W	YHR111W	YGL058W	YML110C	none	none
YNL119W	YHR111W	YGL058W	YMR065W	none	none
YNL119W	YHR111W	YML110C	YMR065W	none	none
YNL119W	YHR005C	YIL008W	YKL048C	none	none
YNL119W	YHR111W	YBR281C	YBR058C	none	none
YNL119W	YHR111W	YBR281C	YKL048C	none	none
YNL119W	YHR111W	YBR281C	YGL058W	none	none
YNL119W	YHR111W	YBR281C	YML110C	none	none
YNL119W	YHR111W	YBR281C	YMR065W	none	none
YNL119W	YHR111W	YHR005C	YML110C	none	none
YNL119W	YHR111W	YIL008W	YBR058C	none	none
YNL119W	YHR111W	YIL008W	YKL048C	none	none
YNL119W	YHR111W	YIL008W	YGL058W	none	none
YNL119W	YHR111W	YIL008W	YML110C	none	none
YNL119W	YHR111W	YIL008W	YMR065W	none	none
YNL119W	YHR111W	YOR251C	YML110C	none	none
YNL119W	YHR111W	YGL211W	YBR058C	none	none
YNL119W	YHR111W	YGL211W	YKL048C	none	none
YNL119W	YHR111W	YGL211W	YGL058W	none	none
YNL119W	YHR111W	YGL211W	YML110C	none	none
YNL119W	YHR111W	YGL211W	YMR065W	none	none
YNL119W	YHR005C	YOR301W	YGR041W	none	none
YNL119W	YHR111W	YBR058C	YDR113C	none	none
YNL119W	YHR111W	YBR058C	YDL182W	none	none
YNL119W	YHR111W	YKL048C	YPL128C	none	none
YNL119W	YHR111W	YKL048C	YKL142W	none	none
YNL119W	YHR111W	YGL058W	YLR015W	none	none
YNL119W	YHR111W	YGL058W	YLR024C	none	none
YNL119W	YHR111W	YGL058W	YKL018W	none	none
YNL119W	YHR111W	YPR199C	YML094W	none	none
YNL119W	YHR111W	YPR199C	YDR027C	none	none
YGL225W	YIL073C	YOR037W	YOR222W	none	none
YGL225W	YIL073C	YOR222W	YDR302W	none	none
YER005W	YEL017C-A	YPR079W	YLR360W	none	none
YBR175W	YOL045W	YOR184W	YJR070C	none	none
YBR175W	YOL045W	YOR184W	YKL035W	none	none
YBR175W	YOL045W	YJR070C	YKL035W	none	none
YBR175W	YOL045W	YPL029W	YJR070C	none	none
YBR175W	YOL045W	YLR403W	YOR184W	none	none
YBR175W	YOL045W	YLR403W	YKL035W	none	none
YBR175W	YOL045W	YHR029C	YOR184W	none	none
YBR175W	YOL045W	YHR029C	YJR070C	none	none
YBR175W	YOL045W	YHR029C	YKL035W	none	none
YEL055C	YGL237C	YKR028W	YGR146C	none	none
YEL055C	YLL019C	YGL043W	YIL113W	none	none
YEL055C	YGL237C	YKR028W	YGR161C	none	none
YEL055C	YGL237C	YNR031C	YIL147C	none	none
YEL055C	YER100W	YHR111W	YNL119W	none	none
YEL055C	YER100W	YHR111W	YIL008W	none	none
YEL055C	YER100W	YHR111W	YGL211W	none	none
YBR260C	YNL094W	YOR109W	YOR231W	none	none
YBR260C	YNL090W	YOR109W	YPL161C	none	none
YBR260C	YKR055W	YOR109W	YPL161C	none	none
YBR260C	YOR231W	YNL094W	YJR092W	none	none
YBR260C	YOR231W	YPL140C	YJR092W	none	none
YBR260C	YOR231W	YER144C	YJR092W	none	none
YBR260C	YOR231W	YOR109W	YJR092W	none	none
YBR260C	YNL094W	YGR136W	YGR058W	none	none
YBR260C	YPL140C	YOR046C	YDL207W	none	none
YBR260C	YKR055W	YJL128C	YCR073C	none	none
YBR260C	YOR109W	YPR171W	YNL106C	none	none
YBR260C	YOR231W	YKL181W	YER099C	none	none
YBR260C	YOR231W	YNL091W	YDR464W	none	none
YBR260C	YOR231W	YJR092W	YKL157W	none	none
YBR260C	YOR231W	YER064C	YKL157W	none	none
YKR066C	YKR097W	YOR065W	YNL079C	none	none
YGR047C	YGL044C	YLR115W	YDL218W	none	none
YGR047C	YGL044C	YLR277C	YDL218W	none	none
YGR047C	YGL044C	YGR156W	YDL218W	none	none
YGR047C	YGL044C	YNL039W	YDL218W	none	none
YGR047C	YGL044C	YKR034W	YDL218W	none	none
YFL033C	YDR168W	YBR035C	YMR037C	none	none
YFL033C	YDR168W	YCL055W	YLR405W	none	none
YFL033C	YMR037C	YKL161C	YBR173C	none	none
YFL033C	YDR168W	YBR035C	YCL055W	none	none
YFL033C	YDR168W	YBR035C	YLR405W	none	none
YFL033C	YDR168W	YMR037C	YCL055W	none	none
YFL033C	YDR168W	YMR037C	YLR405W	none	none
YFL033C	YDR168W	YHR205W	YCL055W	none	none
YFL033C	YDR168W	YHR205W	YLR405W	none	none
YFL033C	YMR037C	YDR168W	YKL161C	none	none
YFL033C	YMR037C	YDR168W	YBR173C	none	none
YFL033C	YMR037C	YNL157W	YBR173C	none	none
YFL033C	YMR037C	YBR035C	YKL161C	none	none
YFL033C	YMR037C	YBR035C	YBR173C	none	none
YFL033C	YMR037C	YMR155W	YBR173C	none	none
YFL033C	YMR037C	YLR263W	YBR173C	none	none
YFL033C	YMR037C	YOL001W	YBR173C	none	none
YFL033C	YMR037C	YGL185C	YBR173C	none	none
YFL033C	YMR037C	YOR162C	YKL161C	none	none
YFL033C	YMR037C	YOR162C	YBR173C	none	none
YFL033C	YMR037C	YHR205W	YKL161C	none	none
YFL033C	YMR037C	YHR205W	YBR173C	none	none
YFL033C	YMR037C	YOR380W	YBR173C	none	none
YFL033C	YMR037C	YBL011W	YBR173C	none	none
YFL033C	YMR037C	YGR276C	YBR173C	none	none
YFL033C	YMR037C	YIL116W	YBR173C	none	none
YFL033C	YMR037C	YHR132W-A	YBR173C	none	none
YFL033C	YOL001W	YDR168W	YMR165C	none	none
YFL033C	YOL001W	YNL157W	YMR165C	none	none
YFL033C	YOL001W	YBR035C	YMR165C	none	none
YFL033C	YOL001W	YMR155W	YMR165C	none	none
YFL033C	YOL001W	YLR263W	YMR165C	none	none
YFL033C	YOL001W	YMR037C	YMR165C	none	none
YFL033C	YOL001W	YBL011W	YMR165C	none	none
YFL033C	YOL001W	YGR276C	YMR165C	none	none
YFL033C	YOL001W	YHR132W-A	YMR165C	none	none
YFL033C	YHR205W	YDR168W	YGR262C	none	none
YFL033C	YHR205W	YDR168W	YEL012W	none	none
YFL033C	YDR168W	YJL165C	YNL116W	none	none
YFL033C	YDR168W	YJL165C	YHR201C	none	none
YFL033C	YDR168W	YJL165C	YMR165C	none	none
YFL033C	YDR168W	YJL165C	YOR292C	none	none
YFL033C	YDR168W	YJL165C	YIL051C	none	none
YFL033C	YDR168W	YJL165C	YPR058W	none	none
YFL033C	YDR168W	YJL165C	YPR013C	none	none
YFL033C	YDR168W	YJL165C	YDL039C	none	none
YFL033C	YDR168W	YJR032W	YPL161C	none	none
YFL033C	YBR035C	YDL214C	YHL018W	none	none
YFL033C	YMR037C	YKL161C	YDR480W	none	none
YFL033C	YOL001W	YMR165C	YCR073C	none	none
YHR166C	YDR168W	YGR123C	YOR014W	none	none
YHR166C	YDR168W	YFL033C	YOL081W	none	none
YHR166C	YDR168W	YJL165C	YKL038W	none	none
YHR166C	YDR168W	YJR089W	YDR325W	none	none
YEL071W	YGR255C	YOR125C	YLR290C	none	none
YMR058W	YPL227C	YNL157W	YBR036C	none	none
YMR058W	YPL227C	YBR036C	YBR290W	none	none
YMR058W	YPL227C	YAL015C	YBR036C	none	none
YMR058W	YPL227C	YKL008C	YBR036C	none	none
YMR058W	YPL227C	YGL084C	YBR036C	none	none
YMR058W	YPL234C	YGR105W	YCL005W-A	none	none
YMR058W	YBR110W	YGR105W	YCL005W-A	none	none
YEL024W	YDL207W	YML103C	YGL247W	none	none
YBR086C	YKR003W	YPR173C	YOR275C	none	none
YDR168W	YJL165C	YDR463W	YER045C	none	none
YDR168W	YJL165C	YDR463W	YFL029C	none	none
YDR168W	YJL165C	YDR463W	YML041C	none	none
YDR168W	YJL165C	YER045C	YFL029C	none	none
YDR168W	YJL165C	YER045C	YML041C	none	none
YDR168W	YJL165C	YFL029C	YML041C	none	none
YDR168W	YDR463W	YER045C	YFL029C	none	none
YDR168W	YDR463W	YER045C	YML041C	none	none
YDR168W	YDR463W	YFL029C	YML041C	none	none
YDR168W	YER045C	YFL029C	YML041C	none	none
YDR168W	YJL165C	YGL134W	YML037C	none	none
YDR168W	YJL165C	YGL134W	YPR013C	none	none
YDR168W	YJL165C	YGL134W	YCR099C	none	none
YDR168W	YJL165C	YML037C	YPR013C	none	none
YDR168W	YJL165C	YML037C	YCR099C	none	none
YDR168W	YJL165C	YPR013C	YCR099C	none	none
YDR168W	YJL165C	YDR463W	YGL134W	none	none
YDR168W	YJL165C	YDR463W	YML037C	none	none
YDR168W	YJL165C	YDR463W	YPR013C	none	none
YDR168W	YJL165C	YDR463W	YCR099C	none	none
YDR168W	YJL165C	YCL055W	YGL134W	none	none
YDR168W	YJL165C	YCL055W	YML037C	none	none
YDR168W	YJL165C	YCL055W	YPR013C	none	none
YDR168W	YJL165C	YCL055W	YCR099C	none	none
YDR168W	YJL165C	YER045C	YGL134W	none	none
YDR168W	YJL165C	YER045C	YML037C	none	none
YDR168W	YJL165C	YER045C	YPR013C	none	none
YDR168W	YJL165C	YER045C	YCR099C	none	none
YDR168W	YJL165C	YFL029C	YGL134W	none	none
YDR168W	YJL165C	YFL029C	YML037C	none	none
YDR168W	YJL165C	YFL029C	YPR013C	none	none
YDR168W	YJL165C	YFL029C	YCR099C	none	none
YDR168W	YJL165C	YML041C	YGL134W	none	none
YDR168W	YJL165C	YML041C	YML037C	none	none
YDR168W	YJL165C	YML041C	YPR013C	none	none
YDR168W	YJL165C	YML041C	YCR099C	none	none
YDR168W	YJL165C	YJR032W	YPR013C	none	none
YDR168W	YJR089W	YFL029C	YDR325W	none	none
YDR168W	YER045C	YJL165C	YNL091W	none	none
YDR168W	YER045C	YDR463W	YNL091W	none	none
YDR168W	YER045C	YFL029C	YNL091W	none	none
YDR168W	YER045C	YML041C	YNL091W	none	none
YDR168W	YER045C	YJR032W	YNL091W	none	none
YDR168W	YJR032W	YJL165C	YPL161C	none	none
YDR168W	YJR032W	YDR463W	YPL161C	none	none
YDR168W	YJR032W	YER045C	YPL161C	none	none
YDR168W	YJR032W	YFL029C	YPL161C	none	none
YDR168W	YJR032W	YML041C	YPL161C	none	none
YDR168W	YJR032W	YJL159W	YPL161C	none	none
YDR168W	YER045C	YNL091W	YKL075C	none	none
YDR168W	YER045C	YNL091W	YNL164C	none	none
YDR168W	YER045C	YNL091W	YEL003W	none	none
YDR168W	YJR032W	YPL161C	YPL115C	none	none
YDR168W	YJR032W	YPL161C	YLR049C	none	none
YMR214W	YLR207W	YML013W	YGR082W	none	none
YBR254C	YGR143W	YFR042W	YAL058W	none	none
YML103C	YHR036W	YGL247W	YIL040W	none	none
YML103C	YGL247W	YHR036W	YIL040W	none	none
YML103C	YGL247W	YCR106W	YMR060C	none	none
YBL022C	YGR231C	YBR262C	YFR011C	none	none
YDR337W	YDR036C	YJL131C	YLR397C	none	none
YDR337W	YDR036C	YJL131C	YKL142W	none	none
YPL147W	YPL145C	YGR001C	YBR041W	none	none
YPL147W	YOR128C	YGR001C	YCR066W	none	none
YPL147W	YOR128C	YPL274W	YCR066W	none	none
YPL147W	YOR128C	YCR066W	YDR092W	none	none
YPL147W	YDR284C	YPR036W	YMR027W	none	none
YBR036C	YPL227C	YHR133C	YMR272C	none	none
YBR036C	YPL227C	YHR133C	YPR153W	none	none
YBR036C	YPL227C	YMR272C	YPR153W	none	none
YBR036C	YPL227C	YHR026W	YHR133C	none	none
YBR036C	YPL227C	YHR026W	YMR272C	none	none
YBR036C	YPL227C	YCL052C	YHR133C	none	none
YBR036C	YPL227C	YCL052C	YMR272C	none	none
YBR036C	YPL227C	YCL052C	YPR153W	none	none
YBR036C	YPL227C	YPL264C	YHR133C	none	none
YBR036C	YPL227C	YPL264C	YMR272C	none	none
YBR036C	YPL227C	YDR011W	YHR133C	none	none
YBR036C	YPL227C	YDR011W	YMR272C	none	none
YBR036C	YPL227C	YPR198W	YHR133C	none	none
YBR036C	YPL227C	YPR198W	YMR272C	none	none
YBR036C	YPL227C	YHR110W	YHR133C	none	none
YBR036C	YPL227C	YHR110W	YMR272C	none	none
YBR036C	YPL227C	YJL196C	YHR133C	none	none
YBR036C	YPL227C	YJL196C	YMR272C	none	none
YBR036C	YPL227C	YHL003C	YHR133C	none	none
YBR036C	YPL227C	YHL003C	YMR272C	none	none
YBR036C	YPL227C	YER026C	YHR133C	none	none
YBR036C	YPL227C	YER026C	YMR272C	none	none
YBR036C	YPL227C	YMR306W	YHR133C	none	none
YBR036C	YPL227C	YMR306W	YMR272C	none	none
YBR036C	YPL227C	YAL018C	YHR133C	none	none
YBR036C	YPL227C	YAL018C	YMR272C	none	none
YBR036C	YPL227C	YAL018C	YPR153W	none	none
YBR036C	YPL227C	YDR276C	YHR133C	none	none
YBR036C	YPL227C	YDR276C	YMR272C	none	none
YBR036C	YPL227C	YDR276C	YPR153W	none	none
YBR036C	YPL227C	YDR307W	YHR133C	none	none
YBR036C	YPL227C	YDR307W	YMR272C	none	none
YBR036C	YPL227C	YIL114C	YHR133C	none	none
YBR036C	YPL227C	YIL114C	YMR272C	none	none
YBR036C	YPL227C	YJL214W	YHR133C	none	none
YBR036C	YPL227C	YJL214W	YMR272C	none	none
YBR036C	YDR276C	YPL227C	YBR298C	none	none
YBR036C	YDR276C	YCL052C	YBR298C	none	none
YBR036C	YPL227C	YHR133C	YML075C	none	none
YBR036C	YPL227C	YHR133C	YBR296C	none	none
YBR036C	YPL227C	YHR133C	YNL321W	none	none
YBR036C	YPL227C	YCL001W	YNR026C	none	none
YBR036C	YPL227C	YMR272C	YIL027C	none	none
YHL020C	YOL001W	YFL033C	YDR168W	none	none
YHL020C	YOL001W	YFL033C	YMR155W	none	none
YBR138C	YOR231W	YNL091W	YDR464W	none	none
YFR003C	YDR436W	YKR072C	YOR054C	none	none
YFR003C	YKL193C	YBL034C	YNR003C	none	none
YMR218C	YJL044C	YGL210W	YOR070C	none	none
YDR092W	YCR066W	YLR032W	YOR368W	none	none
YDR092W	YCR066W	YER061C	YOR368W	none	none
YDR092W	YLR032W	YMR140W	YOR346W	none	none
YDR092W	YMR256C	YNL116W	YJL003W	none	none
YDR092W	YMR256C	YER061C	YJL003W	none	none
YDR092W	YJR141W	YEL012W	YHR205W	none	none
YDR092W	YCR066W	YOR368W	YLR394W	none	none
YDR092W	YDL198C	YDL085W	YBL020W	none	none
YJL112W	YIL073C	YLR394W	YCL044C	none	none
YJL112W	YIL073C	YCL044C	YMR115W	none	none
YDL175C	YNR024W	YMR303C	YCR035C	none	none
YDL175C	YNR024W	YIL079C	YNL232W	none	none
YDL175C	YNR024W	YIL079C	YHR069C	none	none
YDL175C	YNR024W	YIL079C	YGR195W	none	none
YDL175C	YNR024W	YIL079C	YCR035C	none	none
YMR273C	YOR046C	YDL207W	YKL057C	none	none
YMR273C	YHR205W	YER088C	YIL084C	none	none
YMR273C	YHR205W	YDR169C	YIL084C	none	none
YMR273C	YHR205W	YJR097W	YKL048C	none	none
YLR005W	YKL028W	YDR069C	YKL041W	none	none
YML110C	YMR071C	YLR290C	YJL104W	none	none
YOR184W	YOL045W	YBR177C	YGR082W	none	none
YLR060W	YDR466W	YOR201C	YGR078C	none	none
YLR060W	YDR466W	YOR201C	YJL089W	none	none
YLR060W	YOR355W	YKL048C	YDR207C	none	none
YLR060W	YDR466W	YKL048C	YOR201C	none	none
YLR060W	YKL048C	YHR111W	YML110C	none	none
YLR060W	YKL048C	YJR097W	YHR205W	none	none
YLR060W	YOR355W	YDR207C	YOR337W	none	none
YLR060W	YDR466W	YOR201C	YJL128C	none	none
YLR060W	YDR466W	YOR201C	YNL155W	none	none
YLR144C	YHR072W	YLR056W	YHR190W	none	none
YLR144C	YML013W	YNL155W	YHR190W	none	none
YPL138C	YKL186C	YPR199C	YDL207W	none	none
YPL138C	YKL186C	YDL207W	YKR082W	none	none
YJR141W	YEL012W	YHR205W	YIL153W	none	none
YPR171W	YPL242C	YOR109W	YJR092W	none	none
YPR171W	YGL181W	YPL242C	YHR177W	none	none
YPR171W	YGL181W	YOR109W	YHR177W	none	none
YOR054C	YHR039C	YMR272C	YIL027C	none	none
YOR054C	YJR118C	YGL055W	YIL027C	none	none
YOR054C	YJR118C	YIL073C	YMR243C	none	none
YOR054C	YJR118C	YIL073C	YDR302W	none	none
YKL186C	YDL207W	YML103C	YHR036W	none	none
YKL186C	YDL207W	YML103C	YGL247W	none	none
YMR028W	YNL157W	YFL033C	YOL001W	none	none
YML097C	YNL093W	YKR014C	YAL002W	none	none
YML097C	YNL093W	YKR014C	YOR370C	none	none
YML097C	YNL093W	YKR014C	YNL032W	none	none
YML097C	YNL093W	YKR014C	YNL227C	none	none
YML097C	YNL093W	YAL002W	YOR370C	none	none
YML097C	YNL093W	YAL002W	YNL032W	none	none
YML097C	YNL093W	YAL002W	YNL227C	none	none
YML097C	YNL093W	YOR370C	YNL032W	none	none
YML097C	YNL093W	YOR370C	YNL227C	none	none
YML097C	YNL093W	YNL032W	YNL227C	none	none
YML097C	YNL093W	YKL209C	YOR370C	none	none
YML097C	YNL093W	YNL032W	YDR343C	none	none
YML097C	YKL209C	YGR184C	YDL200C	none	none
YPR066W	YDR139C	YIL046W	YML082W	none	none
YLR435W	YBR044C	YGL189C	YDL093W	none	none
YBR101C	YLR377C	YGL058W	YLR024C	none	none
YBR101C	YLR377C	YGL058W	YMR100W	none	none
YDL076C	YER088C	YHR205W	YDR169C	none	none
YHL025W	YER161C	YDR168W	YER032W	none	none
YHL025W	YER161C	YMR043W	YDR168W	none	none
YHL025W	YER161C	YMR043W	YER032W	none	none
YHL025W	YER161C	YBR085W	YGL167C	none	none
YHL025W	YER161C	YDR168W	YFL033C	none	none
YHL025W	YER161C	YDR168W	YOR329C	none	none
YHL025W	YER161C	YDR168W	YJL159W	none	none
YHL025W	YER161C	YDR110W	YOR249C	none	none
YHL025W	YER161C	YER032W	YDR096W	none	none
YGR123C	YDR168W	YER161C	YHL025W	none	none
YGR123C	YDR168W	YJR032W	YPL161C	none	none
YMR131C	YPL144W	YOR157C	YFL007W	none	none
YDR501W	YIL121W	YKR078W	YGL056C	none	none
YJR033C	YKL080W	YDL214C	YHR060W	none	none
YHR133C	YBR290W	YGL012W	YDR297W	none	none
YHR133C	YPL227C	YEL017C-A	YNL194C	none	none
YOR335C	YOL045W	YKL168C	YBR175W	none	none
YOR335C	YKL168C	YMR196W	YOR011W	none	none
YBR207W	YPR036W	YGR105W	YMR027W	none	none
YBR207W	YPR036W	YDR141C	YGR105W	none	none
YBR207W	YPR036W	YKR007W	YGR105W	none	none
YBR207W	YPR036W	YKR007W	YMR027W	none	none
YBR207W	YPR036W	YIL047C	YGR105W	none	none
YBR207W	YPR036W	YML018C	YGR105W	none	none
YBR207W	YPR036W	YML018C	YMR027W	none	none
YBR207W	YPR036W	YDR284C	YMR027W	none	none
YBR207W	YPR036W	YOL132W	YGR105W	none	none
YBR207W	YPR036W	YOL132W	YMR027W	none	none
YBR207W	YLL048C	YCR061W	YDL035C	none	none
YML126C	YNL119W	YHR111W	YKL048C	none	none
YML126C	YNL119W	YHR111W	YGL058W	none	none
YCR035C	YLR398C	YHR034C	YOR293W	none	none
YCR035C	YLR398C	YNR024W	YOR293W	none	none
YCR035C	YNR024W	YHR034C	YER143W	none	none
YCR035C	YHR034C	YGR099W	YFL003C	none	none
YCR035C	YNR024W	YIL079C	YBR233W	none	none
YDR469W	YLR064W	YHR060W	YMR123W	none	none
YGR132C	YOL081W	YER017C	YBR262C	none	none
YGR132C	YOL081W	YMR089C	YBR262C	none	none
YGR132C	YER017C	YFL018C	YCL044C	none	none
YGR132C	YER017C	YFL018C	YMR115W	none	none
YGR132C	YER017C	YFL018C	YPR024W	none	none
YGR132C	YER017C	YCL044C	YMR115W	none	none
YGR132C	YER017C	YMR115W	YPR024W	none	none
YGR132C	YCL057C-A	YOR187W	YKR065C	none	none
YGR132C	YER017C	YBL022C	YCL044C	none	none
YGR132C	YER017C	YBL022C	YMR115W	none	none
YGR132C	YER017C	YBL022C	YPR024W	none	none
YGR132C	YER017C	YEL036C	YCL044C	none	none
YGR132C	YER017C	YEL036C	YMR115W	none	none
YGR132C	YER017C	YEL036C	YPR024W	none	none
YGR132C	YER017C	YOL081W	YFL018C	none	none
YGR132C	YER017C	YOL081W	YCL044C	none	none
YGR132C	YER017C	YOL081W	YMR115W	none	none
YGR132C	YER017C	YOL081W	YPR024W	none	none
YGR132C	YER017C	YPL050C	YCL044C	none	none
YGR132C	YER017C	YPL050C	YMR115W	none	none
YGR132C	YER017C	YPL050C	YPR024W	none	none
YGR132C	YER017C	YJL183W	YCL044C	none	none
YGR132C	YER017C	YJL183W	YMR115W	none	none
YGR132C	YER017C	YJL183W	YPR024W	none	none
YGR132C	YER017C	YGL167C	YCL044C	none	none
YGR132C	YER017C	YGL167C	YMR115W	none	none
YGR132C	YER017C	YGL167C	YPR024W	none	none
YGR132C	YER017C	YBR262C	YFL018C	none	none
YGR132C	YER017C	YBR262C	YCL044C	none	none
YGR132C	YER017C	YBR262C	YMR115W	none	none
YGR132C	YER017C	YBR262C	YPR024W	none	none
YGR132C	YER017C	YCL057C-A	YCL044C	none	none
YGR132C	YER017C	YCL057C-A	YMR115W	none	none
YGR132C	YER017C	YCL057C-A	YPR024W	none	none
YGR132C	YJL183W	YOL081W	YHL003C	none	none
YGR132C	YBR262C	YBL022C	YLL009C	none	none
YGR132C	YBR262C	YEL036C	YLL009C	none	none
YGR132C	YBR262C	YOL081W	YLL009C	none	none
YGR132C	YBR262C	YPL050C	YLL009C	none	none
YGR132C	YBR262C	YER017C	YLL009C	none	none
YGR132C	YBR262C	YJL183W	YLL009C	none	none
YGR132C	YBR262C	YMR089C	YLL009C	none	none
YGR132C	YBR262C	YGL167C	YLL009C	none	none
YGR132C	YBR262C	YCL057C-A	YLL009C	none	none
YGR132C	YCL057C-A	YOL081W	YBR282W	none	none
YGR132C	YCL057C-A	YOL081W	YOR187W	none	none
YGR132C	YCL057C-A	YOL081W	YKR065C	none	none
YGR132C	YCL057C-A	YMR089C	YKR065C	none	none
YGR132C	YCL057C-A	YBR262C	YLL009C	none	none
YGR132C	YCL057C-A	YBR262C	YKR065C	none	none
YGR132C	YOL081W	YAL056W	YGL121C	none	none
YGR132C	YOL081W	YLR178C	YFL018C	none	none
YGR132C	YER017C	YMR115W	YGL080W	none	none
YGR132C	YER017C	YPR024W	YLR168C	none	none
YGR132C	YBR262C	YJL066C	YAL010C	none	none
YGR132C	YBR262C	YIL136W	YCL044C	none	none
YGR132C	YCL057C-A	YKR065C	YJL143W	none	none
YLR015W	YGL058W	YLR024C	YDL020C	none	none
YLR015W	YGL058W	YMR100W	YDL020C	none	none
YLR015W	YLR246W	YNL098C	YOL081W	none	none
YPR101W	YKL095W	YCR063W	YMR240C	none	none
YPR101W	YKL095W	YCR063W	YDR088C	none	none
YPR101W	YKL095W	YCR063W	YDR482C	none	none
YPR101W	YKL095W	YCR063W	YKR086W	none	none
YPR101W	YKL095W	YMR240C	YDR088C	none	none
YPR101W	YKL095W	YMR240C	YDR482C	none	none
YPR101W	YKL095W	YMR240C	YKR086W	none	none
YPR101W	YKL095W	YDR088C	YDR482C	none	none
YPR101W	YKL095W	YDR088C	YKR086W	none	none
YPR101W	YKL095W	YDR482C	YKR086W	none	none
YPR101W	YCR063W	YMR240C	YDR088C	none	none
YPR101W	YCR063W	YMR240C	YDR482C	none	none
YPR101W	YCR063W	YMR240C	YKR086W	none	none
YPR101W	YCR063W	YDR088C	YDR482C	none	none
YPR101W	YCR063W	YDR088C	YKR086W	none	none
YPR101W	YCR063W	YDR482C	YKR086W	none	none
YPR101W	YMR240C	YDR088C	YDR482C	none	none
YPR101W	YMR240C	YDR088C	YKR086W	none	none
YPR101W	YMR240C	YDR482C	YKR086W	none	none
YPR101W	YDR088C	YDR482C	YKR086W	none	none
YPR101W	YMR240C	YBR152W	YGL174W	none	none
YPR101W	YMR240C	YBR152W	YLR090W	none	none
YPR101W	YMR240C	YGL174W	YLR090W	none	none
YPR101W	YMR240C	YKL095W	YBR152W	none	none
YPR101W	YMR240C	YKL095W	YGL174W	none	none
YPR101W	YMR240C	YKL095W	YLR090W	none	none
YPR101W	YMR240C	YCR063W	YBR152W	none	none
YPR101W	YMR240C	YCR063W	YGL174W	none	none
YPR101W	YMR240C	YCR063W	YLR090W	none	none
YPR101W	YMR240C	YDR088C	YBR152W	none	none
YPR101W	YMR240C	YDR088C	YGL174W	none	none
YPR101W	YMR240C	YDR088C	YLR090W	none	none
YPR101W	YMR240C	YDR482C	YBR152W	none	none
YPR101W	YMR240C	YDR482C	YGL174W	none	none
YPR101W	YMR240C	YDR482C	YLR090W	none	none
YPR101W	YMR240C	YDR163W	YGL174W	none	none
YPR101W	YMR240C	YKR086W	YBR152W	none	none
YPR101W	YMR240C	YKR086W	YGL174W	none	none
YPR101W	YMR240C	YKR086W	YLR090W	none	none
YPR101W	YIR009W	YKL095W	YDR184C	none	none
YPR101W	YIR009W	YCR063W	YBR152W	none	none
YPR101W	YKR086W	YKL095W	YHR167W	none	none
YPR101W	YKR086W	YCR063W	YHR167W	none	none
YPR101W	YKR086W	YMR240C	YHR167W	none	none
YPR101W	YKR086W	YDR088C	YHR167W	none	none
YPR101W	YKR086W	YDR482C	YHR167W	none	none
YPR101W	YCR063W	YKL085W	YGR173W	none	none
YPR101W	YDR088C	YDR110W	YOR249C	none	none
YPR101W	YKR086W	YHR167W	YJL011C	none	none
YPR101W	YKR086W	YHR167W	YJR032W	none	none
YMR037C	YBR173C	YMR016C	YLR021W	none	none
YMR037C	YBR173C	YNL136W	YLR021W	none	none
YMR307W	YGL119W	YJR016C	YBR078W	none	none
YMR307W	YGL119W	YOR187W	YBR078W	none	none
YMR307W	YDR057W	YOR085W	YAL023C	none	none
YMR307W	YDR057W	YFL025C	YAL023C	none	none
YMR307W	YGL119W	YOR085W	YJR016C	none	none
YMR307W	YGL119W	YOR085W	YOR187W	none	none
YMR307W	YGL119W	YOR085W	YBR078W	none	none
YMR307W	YGL119W	YFL025C	YBR078W	none	none
YMR307W	YOR085W	YMR200W	YHR101C	none	none
YER105C	YDL207W	YML103C	YBL079W	none	none
YPR030W	YOR124C	YGR268C	YOR042W	none	none
YHR167W	YKR086W	YCR063W	YDR088C	none	none
YHR167W	YKR086W	YKL214C	YDR088C	none	none
YHR167W	YJR032W	YNL041C	YPL161C	none	none
YNL116W	YIL122W	YGL181W	YHR177W	none	none
YPL110C	YJL105W	YGL006W	YDR339C	none	none
YMR021C	YBL008W	YGR063C	YBR166C	none	none
YMR288W	YDR088C	YGL174W	YKR086W	none	none
YKL214C	YGR188C	YJR041C	YFL047W	none	none
YKL214C	YGR188C	YDL021W	YFL047W	none	none
YLR192C	YGR118W	YCR079W	YDR079C-A	none	none
YLR192C	YGR118W	YDR079C-A	YKL028W	none	none
YLR192C	YGR118W	YDR079C-A	YKR062W	none	none
YDR074W	YER019C-A	YAR066W	YOR103C	none	none
YER100W	YHR111W	YIL008W	YGL211W	none	none
YER100W	YHR111W	YGL211W	YPR199C	none	none
YER100W	YHR111W	YML110C	YLR290C	none	none
YKR067W	YPL227C	YBR036C	YPR198W	none	none
YKR067W	YPL227C	YBR002C	YBR036C	none	none
YKR067W	YPL227C	YBR036C	YCL052C	none	none
YDR115W	YKL142W	YOL059W	YPL022W	none	none
YMR079W	YPR113W	YHR039C	YMR272C	none	none
YMR079W	YPR113W	YIL027C	YMR272C	none	none
YNL078W	YOR127W	YOR393W	YOR049C	none	none
YNL078W	YPL269W	YOR393W	YOR191W	none	none
YKR036C	YJL112W	YIL073C	YMR079W	none	none
